Category,Brand_Name,Product Name,Price,Actual Price,Weight/Quantity,Offer,Ratings,Description,Image_url
"Buy Eggs, Meat and Fish Online: Meat Store Near Me",N/A,N/A,N/A,N/A,N/A,N/A,3.7,"Delfrez Specialty Eggs offer exceptional nourishment with their high dietary content, abundant protein, and rich taste. These eggs undergo a secure, hygienic processing method to ensure they're free from contamination and impurities. They serve as a versatile, cost-effective food option that compliments any healthy diet. The unique aroma and unmatched flavor make them a staple for any tasty meal. Delfrez Specialty Eggs provide a wholesome eating experience, making them not just a food but a lifestyle choice for those seeking wholesome and healthy nutrition.",https://www.bigbasket.com/media/uploads/p/l/40001173_3-suguna-speciality-eggs-nutri.jpg
"Buy Eggs, Meat and Fish Online: Meat Store Near Me",Eggoz,Farm Fresh White Eggs,₹74.7,₹83,6 pcs,10% OFF,2.8,Eggoz eggs are free of any bad stuff (you name it) and from hens that are fed with herbal and pure veg feed.Â They are sorted into graded and sanitized. These are very high in calcium and protein. These are free of hormones and steroids. Eggoz eggs are packaged within 36 hours of laying and hence truly farm-fresh. Eggoz yolk is plump and equivalent to double-A grade egg in the west.,https://www.bigbasket.com/media/uploads/p/l/40211594_4-eggoz-brown-farm-fresh-eggs-high-bio-available-protein-eggs-with-no-ddgs-hormone-steroids.jpg
"Buy Eggs, Meat and Fish Online: Meat Store Near Me",UPF,"Healthy White Eggs - Daily, Large, Rich In Protein, Great For Bones",₹153,N/A,12 pcs,N/A,3.4,"Include the UPF Healthy Eggs (White) in your daily diet to acquire a range of health benefits. From being a source of protein and amino acids that boosts immunity and provides muscle strength, to helping reduce the risk of heart diseases, eggs are known to be great for the body. The UPF Healthy Eggs (White) in particular are sourced directly from high-quality farms across India. They are produced from a fully vegetarian feed to get clean eggs that are just as tasty as they are healthy. Explore all of UPF Healthy Eggs from White to Brown and in packs of 12 pcs and 30 pcs, only on Big Basket.",https://www.bigbasket.com/media/uploads/p/l/40256653_2-upf-healthy-white-eggs-daily-large-rich-in-protein-great-for-bones.jpg
"Buy Eggs, Meat and Fish Online: Meat Store Near Me",Meatzza,Chicken Chapli Kebab,₹720,₹325,1 kg,31% OFF,4.2,"Coarse ground chicken meat mixed exotic Indian herbs and pieces. Formed and cooked to perfection.Chicken Chapli Kebab is said to have originated in Asia and the middle east. It is popular across this region and loved by the people.It is in the shape of a patty. It can be served with buns and sandwiches after cooking it thoroughly.Whenever you have Hunger Pangs or you are planning a party you want something quick, open a pack of Meatzza Snackers. Just heat and eat.",https://www.bigbasket.com/media/uploads/p/l/40183639_4-meatzza-chicken-chapli-kebab.jpg
"Buy Eggs, Meat and Fish Online: Meat Store Near Me",N/A,N/A,N/A,N/A,N/A,N/A,3.6,"The Gold+ Brown Eggs from the house of Abhi Eggs will help you to boost immunity. These eggs are rich in selenium, vitamin E and vitamin A. These eggs will help you to lose weight, prevent cancer and maintain heart health. Eggs help in 30% more absorption of immunity boosters than any other supplements namely tablets and powder. Care is taken not to include any kind of harmful chemical residues and growth promoters. The brand offers a premium range of eggs that are fortified with immunity boosters meant to strengthen the fighting capacity against diseases and infections.",https://www.bigbasket.com/media/uploads/p/l/40253055_2-zeeba-classic-basmati-rice-pure-authentic-delicious-taste-unique-aroma.jpg
"Buy Eggs, Meat and Fish Online: Meat Store Near Me",Tasty Nibbles,Light Meat Tuna Flakes In Sunflower Oil With Lemon Slice,₹170,₹160,N/A,₹16 OFF,4.6,"Light meat Tuna,Sunflower Oil, Salt, Water",https://www.bigbasket.com/media/uploads/p/l/40092582_3-tasty-nibbles-light-meat-tuna-flakes-in-sunflower-oil.jpg
"Buy Eggs, Meat and Fish Online: Meat Store Near Me",fresho!,"Chicken Malai Tikka - Fresh & Juicy, Marinated, Ready To Cook",₹189,₹314,450 g - (22-28 pcs 15-20 g each),40% OFF,3.6,"About the ProductMalai chicken tikka recipe is mildly spicy with exotic Indian spices and its lip-smacking Indian starter and flavorful dish, with dairy products and nuts which give creamy flavor and perfect texture (Serving 4-6 People) (Preparation Time 10-15 Min) (Chicken Thigh Boneless 15- 20 gm per Piece Comes with 40-48 pcs)",https://www.bigbasket.com/media/uploads/p/l/40231690_3-fresho-chicken-malai-tikka-juicy-fresh.jpg
"Buy Eggs, Meat and Fish Online: Meat Store Near Me",fresho!,Country/Desi Eggs - Small,₹98,₹115,6 pcs,15% OFF,2.9,"Country eggs are rich in protein, calcium and improve immunity, These eggs are ideal for the health of women. These country eggs are collected from the village side. The eggs are procured from country hens who are not given any antibiotics, vaccines but only natural feeds.These are one of nature's most wholesome and cost-effective foods. You can bake enjoyable cakes, cookies, scones etc. with eggs; try your hand over at family pasta as well. It is twisted boiled, sunny-side up, deviled or evened. The Indian method curry eggs can be finished in so many unique tasty ways.An egg can give you a health kick in no time at all! It is the ideal ingredient to add to your child's breakfast for growth and development. Eggs can be consumed in various ways like omelettes, boiled eggs, egg bhurji and in any of the dozen egg recipe.",https://www.bigbasket.com/media/uploads/p/l/1205940_3-fresho-country-desi-eggs-small-antibiotic-residue-free.jpg
"Buy Eggs, Meat and Fish Online: Meat Store Near Me",N/A,N/A,N/A,N/A,N/A,N/A,4,"Kebabs are popular all over the world for all the right reasons. Seekh Kababs are a very popular appetiser and delicacy in most parts of the world. They are made from tender meat, add some masalas and seasoning, put it on a skewer and grill them golden. These are not only delicious and tasty, but easy to eat but are also full of health, especially if you make them the ‘healthy way’. This Chicken Seekh Kebabs requires just a few minutes of your time and believe us, each effort that goes into making them is so worth it. Get your hands on Fresho Chicken Seekh Kabab and start cooking this mouth-watering and delicious Kebabs and serve them with hot parathas and green chutney. Chicken kebabs are one of the most valued foods among people of all ages, throughout the world. Not only it forms a crucial part of various culinary traditions but it is also highly nutritious and delicious to taste. Seekh Kababs are a very popular appetiser and delicacy non-vegetarian snack to be served quickly in most parts of the world.",https://www.bigbasket.com/media/uploads/p/l/40205803_2-fresho-chicken-seekh-kabab-angaraspicy.jpg
"Buy Eggs, Meat and Fish Online: Meat Store Near Me",Sumeru,Pork Frankfurters,₹663,N/A,250 g - Vacuum Packed,N/A,4.4,"Indulge in the superior taste of Prasuma Frozen Pork Frankfurter, expertly flavoured with a traditional blend of spices and lightly smoked for an authentic, mouth-watering experience. These bite-sized sausages are perfect for a quick snack or as a delightful addition to any meal.Key Features:Traditional Spice Blend:Infused with a classic mix of spices for a rich, authentic flavour.Lightly Smoked:Adds a subtle smokiness that enhances the overall taste.Vacuum Packed & Sealed:Ensures freshness and convenience while preserving the high-quality flavour.Antibiotic Residue & Hormone Free:Enjoy peace of mind with meat that is free from antibiotics and hormones.Temperature Controlled Processing:Maintains optimal quality and safety from production to your table.Experience the exceptional taste and quality of Prasuma Frozen Pork Frankfurter—where every bite delivers traditional flavour and unmatched satisfaction.",https://www.bigbasket.com/media/uploads/p/l/40211364_2-prasuma-pork-frankfurter-beechwood-smoked.jpg
"Buy Eggs, Meat and Fish Online: Meat Store Near Me",Meatzza,Fresh Boneless Chicken Breast,₹260,N/A,250 g,N/A,3.9,"Processed from entire dressed whole bird, ideal for roasting and shallow frying, good to use in dry heat. Should be Kept Frozen at or below -18 C",https://www.bigbasket.com/media/uploads/p/l/40055087_4-meatzza-fresh-chicken-mince.jpg
"Buy Eggs, Meat and Fish Online: Meat Store Near Me",fresho!,Chicken - Curry Cut Without Skin,₹319,₹584,1 kg - (22 - 28 pcs approx.),23% OFF,Copyright © 2023-2025 Supermarket Grocery Supplies Pvt Ltd,"Chicken Gizzard is a flavourful and firm-textured cut, prized for its distinctive taste and versatility in cooking. Often used in stir-fries, stews, or as a standalone appetiser, gizzards are perfect for slow-cooking to achieve a tender result. They absorb marinades and spices well, enhancing their rich flavour in a variety of recipes. Popular in many cuisines, chicken gizzards bring a unique depth to dishes and are ideal for those looking to add a different texture and taste to their meals.",https://www.bigbasket.com/media/uploads/p/l/10000921_8-fresho-chicken-gizzard-antibiotic-residue-free.jpg
"Buy Eggs, Meat and Fish Online: Meat Store Near Me",fresho!,"Farm Economy Egg -Small, Antibiotic",₹60,₹90,N/A,33% OFF,3.6,"Number of PcsSize12 pcsSmallThough smaller in size than chicken eggs, quail eggs contain more fat, protein, iron, and vitamin. It is packed with health-promoting antioxidants helping in cellular damage. It is a delicacy in different Asian countries like Indonesia, Japan, and South Korea. There are a variety of dishes one can cook with this egg.The Add-on Benefits of Fresho Egg:•Antibiotic free•Free from growth hormones•Carefully selected•Rich in omega 3Fresho is our in-house brand of fresh meat, poultry, and seafood. We take utmost care in selecting the best suppliers to provide you with high quality and succulent products. Every product is stored in our cold storage right until your doorstep ensuring freshness and utmost hygiene.",https://www.bigbasket.com/media/uploads/p/l/40094157_5-fresho-farm-quail-eggs-small-antibiotic-residue-free.jpg
"Buy Eggs, Meat and Fish Online: Meat Store Near Me",fresho!,Chicken Thigh - Boneless Without Skin,₹269,₹350,450 g - (5 - 7 pcs approx.),23% OFF,Copyright © 2023-2025 Supermarket Grocery Supplies Pvt Ltd,"Chicken Thigh - Boneless Without Skin is a tender, dark meat cut known for its rich flavour and versatility. With the skin and bone removed, it’s easy to cook and well-suited for a variety of methods, such as stir-frying, grilling, or baking. This cut absorbs marinades beautifully, enhancing its taste in dishes like curries, salads, and wraps. Its juicy texture and ability to hold flavours make it a convenient choice for both everyday meals and special recipes.",https://www.bigbasket.com/media/uploads/p/l/40227607_1-fresho-chicken-thigh-boneless-without-skin-soft-tender.jpg
"Buy Eggs, Meat and Fish Online: Meat Store Near Me",N/A,N/A,N/A,N/A,N/A,N/A,Copyright © 2023-2025 Supermarket Grocery Supplies Pvt Ltd,"Eggoz brings to you farm fresh eggs that are rich in omega 3 and enriched with Vitamin B12 and Vitamin D. All eggs are sourced from nearby farms to ensure freshness and are passed through 11 safety checks including ph tests, cleaning and UV sanitization. The brand integrates deeply with farmers. The poultry feed is herbal and free from any antibiotics and hormones. Farms are fully bio-secure and farmers are provided with IoT technology, apps and doctor support to enable higher income.",https://www.bigbasket.com/media/uploads/p/l/40254134_2-eggoz-nutrition-nutra-egg-rich-in-omega-3-vitamin-b12.jpg
"Buy Eggs, Meat and Fish Online: Meat Store Near Me",fresho!,Chicken Liver,₹69,₹90,450 g - (9 - 14 pcs approx.),23% OFF,Copyright © 2023-2025 Supermarket Grocery Supplies Pvt Ltd,"Chicken Liver is a richly flavoured, tender organ meat that adds depth to a variety of dishes. Often used in pâtés, gravies, or sautéed dishes, it cooks quickly and pairs well with aromatic herbs and spices. Known for its smooth texture, chicken liver enhances soups, stews, or can be served as a standalone appetiser. Its unique taste and versatility make it a favourite in diverse cuisines, adding a distinctive richness to both simple and gourmet meals.",https://www.bigbasket.com/media/uploads/p/l/10000917_8-fresho-chicken-liver-antibiotic-residue-free-6-8-pcs.jpg
